trap_id,start_date,end_date,ntrapped
X1385,2014-05-20,2014-06-19,0
x9995,2014-06-18,2014-06-19,0
x1635,2014-06-18,2014-06-19,0
x1768,2014-05-20,2014-06-19,0
x1679,2014-05-20,2014-06-19,0
x9993,2014-05-20,2014-06-19,0
x1788,2014-05-20,2014-06-19,0
T0121,2014-05-20,2014-06-19,0
T0116,2014-05-20,2014-06-19,0
X0125,2014-05-20,2014-06-19,0
x2027,2014-05-20,2014-06-19,0
x1426a,2014-06-18,2014-06-19,0
x1748,2014-06-18,2014-06-19,0
T0112,2014-05-20,2014-06-19,0
x1759,2014-05-19,2014-06-18,0
x1710a,2014-05-15,2014-06-18,0
x1635,2014-06-05,2014-06-18,1
X0860,2014-05-19,2014-06-18,0
T0111,2014-05-20,2014-06-18,3
X0576,2014-03-05,2014-06-18,0
X0272,2014-06-05,2014-06-18,0
X0236,2014-05-06,2014-06-18,0
x1856,2014-05-19,2014-06-18,0
x2025,2014-05-20,2014-06-18,0
X1718,2014-05-15,2014-06-18,3
X1518,2014-05-19,2014-06-18,0
X1123a,2014-02-10,2014-06-18,0
x2004,2014-05-27,2014-06-18,1
x1748,2014-06-05,2014-06-18,2
X1037,2014-05-19,2014-06-18,0
X1132,2014-05-19,2014-06-18,0
x2006M,2014-05-20,2014-06-18,0
X1013,2014-05-19,2014-06-18,0
X0940,2014-05-16,2014-06-18,0
x1955,2014-05-19,2014-06-18,0
x0001M,2014-05-19,2014-06-18,0
X0190,2014-05-15,2014-06-18,0
X0080,2014-05-19,2014-06-18,3
X0572,2014-05-19,2014-06-18,0
x1426a,2014-05-20,2014-06-18,1
X1195a,2014-05-16,2014-06-18,0
X0070,2014-05-19,2014-06-18,0
x1940,2014-05-22,2014-06-18,0
x0162,2014-05-20,2014-06-18,3
x1934,2014-05-21,2014-06-18,0
X0533,2014-05-19,2014-06-18,0
X1256,2014-05-19,2014-06-18,0
X1182,2014-05-19,2014-06-18,1
x1943,2014-05-22,2014-06-18,2
X1706,2014-05-16,2014-06-18,0
X1003,2014-05-16,2014-06-18,0
x0965T,2014-05-19,2014-06-18,1
X1517,2014-05-19,2014-06-18,0
x1620,2014-06-05,2014-06-18,1
X0099,2014-05-19,2014-06-18,0
X0586,2014-05-19,2014-06-18,0
X0123,2014-05-19,2014-06-18,0
X0994,2014-05-13,2014-06-18,3
x1785,2014-05-20,2014-06-18,0
x1954,2014-05-19,2014-06-18,1
x1949,2014-05-19,2014-06-18,0
x0657,2014-05-22,2014-06-18,0
X0961,2014-05-19,2014-06-18,0
X1540,2014-05-19,2014-06-18,0
X1076,2014-05-16,2014-06-18,5
x1941,2014-05-22,2014-06-18,4
x1588,2014-05-16,2014-06-18,0
X0002M,2014-05-19,2014-06-18,0
X1111,2013-02-19,2014-06-18,0
X0060,2014-05-19,2014-06-18,0
X0072,2014-05-16,2014-06-18,0
X0618,2014-05-16,2014-06-18,0
x0573,2014-05-19,2014-06-18,0
T0128,2014-05-20,2014-06-18,2
X0606,2014-05-16,2014-06-18,0
X1914,2014-05-19,2014-06-18,0
X0042,2014-05-16,2014-06-18,0
x2024,2014-05-20,2014-06-18,0
X1707,2014-05-16,2014-06-18,0
X0076,2014-05-19,2014-06-18,0
x1825,2014-05-20,2014-06-18,0
X0664,2014-05-16,2014-06-18,0
X1083,2014-05-16,2014-06-18,0
X0101,2014-05-19,2014-06-18,0
x1450,2014-05-16,2014-06-18,0
x1567,2014-05-21,2014-06-18,0
x0003M,2014-05-19,2014-06-18,0
X0515,2014-05-16,2014-06-18,0
x2007M,2014-05-20,2014-06-18,0
x1673,2014-05-20,2014-06-18,0
X1053,2014-05-16,2014-06-18,0
X0062,2014-05-19,2014-06-18,0
x0562a,2014-05-19,2014-06-18,0
X1135,2014-03-05,2014-06-18,0
X0096,2014-05-19,2014-06-18,0
x1956,2014-05-19,2014-06-18,0
X1236,2014-01-21,2014-06-18,0
x9995,2014-06-05,2014-06-18,0
X0524,2014-05-19,2014-06-18,0
0002MAN,2014-05-20,2014-06-18,0
X1618,2014-05-16,2014-06-18,1
X1041,2014-05-16,2014-06-18,3
x1866,2014-05-20,2014-06-18,0
X0061A,2014-05-19,2014-06-18,0
x1690,2014-05-16,2014-06-18,0
X0274,2014-06-05,2014-06-18,0
x1616,2014-05-16,2014-06-18,1
x1678,2014-05-20,2014-06-18,0
X0098,2014-05-19,2014-06-18,0
x1844,2014-05-20,2014-06-18,0
X1127,2014-05-19,2014-06-18,0
X1141,2014-03-05,2014-06-18,0
X0577,2014-05-19,2014-06-18,0
X0579,2014-05-19,2014-06-18,0
x0724,2014-05-19,2014-06-18,2
T0068a,2014-05-21,2014-06-18,1
X1059,2014-05-16,2014-06-18,0
x1942,2014-05-22,2014-06-18,0
x1784,2014-05-20,2014-06-18,0
X0115,2014-05-19,2014-06-18,0
x9992,2014-06-05,2014-06-18,0
x1870,2014-05-16,2014-06-18,0
T0001P,2014-05-22,2014-06-18,0
x0117,2014-05-19,2014-06-18,0
X0056,2014-05-19,2014-06-18,0
X1339,2014-05-19,2014-06-18,0
T0060,2014-05-16,2014-06-18,0
X0264,2014-05-20,2014-06-18,0
X0634,2014-05-16,2014-06-18,0
T0133,2014-05-16,2014-06-18,0
x1929,2014-05-21,2014-06-18,11
x0699a,2014-06-05,2014-06-18,6
X1668,2014-05-20,2014-06-18,0
x1612a,2014-05-16,2014-06-18,2
X1411,2014-05-19,2014-06-18,0
X1321,2014-05-09,2014-06-09,0
X1549,2014-05-09,2014-06-09,0
X1194a,2014-05-09,2014-06-09,0
X1291,2014-05-09,2014-06-09,0
X1366,2014-05-09,2014-06-09,0
x2030,2014-05-09,2014-06-09,0
X1504,2014-05-09,2014-06-09,0
X1529,2014-05-09,2014-06-09,3
T0130,2014-05-09,2014-06-09,2
X1350,2014-05-09,2014-06-09,0
x1200A,2014-05-09,2014-06-09,0
x2029,2014-05-09,2014-06-09,0
X1365,2014-05-09,2014-06-09,0
x1200B,2014-05-09,2014-06-09,0
X1521,2014-05-09,2014-06-09,0
X0081,2014-05-09,2014-06-09,0
X1310,2014-05-09,2014-06-09,0
X1311,2014-05-09,2014-06-09,0
X1147,2014-05-07,2014-06-09,0
X1377,2014-05-09,2014-06-09,0
X0085,2014-05-09,2014-06-09,0
X1907,2014-05-15,2014-06-09,0
X1542,2014-05-09,2014-06-09,0
X1257,2014-05-09,2014-06-09,0
X1532,2014-05-09,2014-06-09,0
X1319,2014-05-09,2014-06-09,0
X0393,2014-05-07,2014-06-09,0
X1372,2014-05-09,2014-06-09,0
X1509,2014-05-09,2014-06-09,0
x0593,2014-03-24,2014-06-09,0
X1108,2014-05-07,2014-06-09,0
T0129,2014-05-09,2014-06-09,0
x1985,2014-05-07,2014-06-09,0
X1301,2014-05-09,2014-06-09,0
X0001,2014-04-21,2014-06-09,0
X1325,2014-04-22,2014-06-09,0
T0131,2014-05-09,2014-06-09,0
x1775,2014-05-09,2014-06-09,0
X0295,2014-03-24,2014-06-09,0
X1347,2014-05-09,2014-06-09,0
X1330,2014-05-09,2014-06-09,0
X1303,2014-05-09,2014-06-09,0
X1896,2014-05-09,2014-06-09,0
X1530,2014-05-09,2014-06-09,0
X1527,2014-05-09,2014-06-09,0
X1510,2014-05-09,2014-06-09,0
X1200,2014-05-09,2014-06-09,0
X1324,2014-05-09,2014-06-09,0
X1376,2014-05-09,2014-06-09,0
X1547,2014-05-09,2014-06-09,0
X1456,2014-05-15,2014-06-05,0
X0355,2014-04-21,2014-06-05,9
X0270,2014-05-07,2014-06-05,0
X0291,2014-05-07,2014-06-05,0
X0561,2014-05-07,2014-06-05,0
X0414,2014-05-15,2014-06-05,0
x1620,2014-05-20,2014-06-05,3
x0100,2014-05-07,2014-06-05,0
X0461,2014-05-07,2014-06-05,0
X0241,2014-05-07,2014-06-05,0
x9995,2014-05-20,2014-06-05,0
x1635,2014-05-20,2014-06-05,0
X0649,2014-05-07,2014-06-05,0
X0620,2014-05-07,2014-06-05,0
x1950,2014-05-07,2014-06-05,0
X0347,2014-05-15,2014-06-05,0
X0644,2014-05-07,2014-06-05,0
X0272,2014-05-07,2014-06-05,0
X0564,2014-05-07,2014-06-05,0
X0450,2014-05-07,2014-06-05,0
x0699a,2014-05-20,2014-06-05,8
X0437,2014-05-07,2014-06-05,0
x9992,2014-05-22,2014-06-05,0
X0274,2014-05-15,2014-06-05,0
X0257,2014-05-07,2014-06-05,0
X0552,2014-05-07,2014-06-05,0
x1748,2014-05-20,2014-06-05,4
X0438,2014-05-07,2014-06-05,0
X0465,2014-05-07,2014-06-05,2
X0886,2014-04-15,2014-06-02,0
PIC08,2014-05-22,2014-06-02,0
PIC09,2014-05-22,2014-06-02,0
PIC12,2014-05-22,2014-06-02,0
X0821,2014-05-06,2014-06-02,0
x0758,2014-05-06,2014-06-02,0
PIC22,2014-05-22,2014-06-02,0
X0267,2014-05-07,2014-06-02,0
x0746,2014-05-07,2014-06-02,0
X1097,2014-05-06,2014-06-02,0
x0757,2014-05-06,2014-06-02,0
X0526,2014-05-07,2014-06-02,0
X0351,2014-05-06,2014-06-02,0
PIC27,2014-05-22,2014-06-02,0
X0215,2014-05-06,2014-06-02,0
X0253,2014-05-06,2014-06-02,0
X0894,2014-05-06,2014-06-02,0
X0131,2014-05-07,2014-06-02,0
PIC28,2014-05-22,2014-06-02,0
PIC16,2014-05-22,2014-06-02,0
X0926,2014-05-06,2014-06-02,0
X1167,2014-05-06,2014-06-02,0
PIC24,2014-05-22,2014-06-02,0
X0159,2014-05-07,2014-06-02,1
PIC18,2014-05-22,2014-06-02,0
X0718,2014-05-06,2014-06-02,0
PIC31,2014-05-22,2014-06-02,0
X0856,2014-05-06,2014-06-02,0
x0759,2014-05-07,2014-06-02,0
X0538,2014-05-07,2014-06-02,0
X0140,2014-05-07,2014-06-02,0
PIC29,2014-05-22,2014-06-02,0
x0785,2014-05-06,2014-06-02,0
PIC05,2014-05-22,2014-06-02,0
X0152,2014-05-07,2014-06-02,0
X0265,2014-05-07,2014-06-02,0
x0747,2014-05-07,2014-06-02,0
PIC21,2014-05-22,2014-06-02,0
PIC06,2014-05-22,2014-06-02,0
X0133,2014-05-07,2014-06-02,0
X0468,2014-05-06,2014-06-02,0
x0771,2014-05-07,2014-06-02,0
X0237,2014-05-06,2014-06-02,0
PIC23,2014-05-22,2014-06-02,0
PIC04,2014-05-22,2014-06-02,0
PIC20,2014-05-22,2014-06-02,0
X9998,2014-05-06,2014-06-02,0
X0238,2014-05-06,2014-06-02,0
X0531,2014-05-07,2014-06-02,0
X0025,2014-05-07,2014-06-02,0
PIC26,2014-05-22,2014-06-02,0
x0749,2014-05-07,2014-06-02,0
X0268,2014-05-07,2014-06-02,0
PIC30,2014-05-22,2014-06-02,0
X0245,2014-05-06,2014-06-02,0
X0903,2014-05-06,2014-06-02,0
PIC02,2014-05-22,2014-06-02,0
PIC11,2014-05-22,2014-06-02,1
PIC13,2014-05-22,2014-06-02,0
X0279,2014-05-07,2014-06-02,0
X0160,2014-05-07,2014-06-02,0
PIC03,2014-05-22,2014-06-02,0
PIC17,2014-05-22,2014-06-02,0
PIC07,2014-05-22,2014-06-02,0
X0195,2014-05-07,2014-06-02,0
PIC25,2014-05-22,2014-06-02,0
X0260,2014-05-06,2014-06-02,0
X0228,2014-05-06,2014-06-02,0
PIC01,2014-05-22,2014-06-02,0
PIC15,2014-05-22,2014-06-02,0
X0885,2014-05-06,2014-06-02,2
X0544,2014-05-07,2014-06-02,0
X0927,2014-05-06,2014-06-02,0
PIC14,2014-05-22,2014-06-02,0
X0157,2014-05-07,2014-06-02,0
X1165,2014-05-06,2014-06-02,0
X0907,2014-05-06,2014-06-02,0
PIC10,2014-05-22,2014-06-02,0
X0755,2014-05-06,2014-06-02,0
PIC19,2014-05-22,2014-06-02,0
X0893,2014-05-06,2014-06-02,0
x1813,2014-05-06,2014-05-30,0
X0668,2014-05-06,2014-05-30,0
x1976,2014-05-02,2014-05-30,0
T0077,2014-05-01,2014-05-30,0
x1971,2014-05-02,2014-05-30,0
x1966,2014-05-02,2014-05-30,0
X1916,2014-05-06,2014-05-30,0
x1624,2014-05-06,2014-05-30,0
X1666,2014-05-06,2014-05-30,8
x1981,2014-05-02,2014-05-30,0
x1973,2014-05-02,2014-05-30,0
x1974,2014-05-02,2014-05-30,0
x1979,2014-05-02,2014-05-30,2
x1982,2014-05-02,2014-05-30,0
X1892,2014-05-06,2014-05-30,0
X1627,2014-05-06,2014-05-30,0
x1755,2014-05-06,2014-05-30,0
x1963,2014-05-02,2014-05-30,2
x1975,2014-05-02,2014-05-30,0
X1915,2014-05-06,2014-05-30,0
x1559,2014-05-06,2014-05-30,0
x1969,2014-05-02,2014-05-30,0
x1980,2014-05-02,2014-05-30,0
X1899,2014-05-06,2014-05-30,0
x1962,2014-05-02,2014-05-30,0
x1851,2014-05-01,2014-05-29,0
X1720,2014-05-01,2014-05-29,0
x1676,2014-05-01,2014-05-29,0
X1683,2014-05-01,2014-05-29,0
T0082,2014-05-01,2014-05-29,0
X1757,2014-05-01,2014-05-29,0
x1952,2014-05-01,2014-05-29,0
X1722,2014-05-01,2014-05-29,0
x3001W,2014-05-06,2014-05-29,0
X1273R,2014-05-01,2014-05-29,0
X1639,2014-05-01,2014-05-29,0
X1612,2014-05-01,2014-05-29,0
X1614,2014-05-01,2014-05-29,0
x1700,2014-05-01,2014-05-29,0
x3000W,2014-05-06,2014-05-29,0
x2002,2014-05-13,2014-05-29,0
x1951,2014-05-01,2014-05-29,0
x1993,2014-05-01,2014-05-29,0
x1987,2014-05-01,2014-05-29,1
x1947,2014-05-01,2014-05-29,0
x1935,2014-05-06,2014-05-29,0
T0069GC,2014-05-06,2014-05-29,0
x1991,2014-05-01,2014-05-29,1
X1697,2014-05-01,2014-05-29,0
x1938,2014-05-06,2014-05-29,10
x1953,2014-05-01,2014-05-29,0
x1946,2014-05-01,2014-05-29,0
x1939,2014-05-01,2014-05-29,0
x1656,2014-05-01,2014-05-29,0
X1582,2014-05-01,2014-05-29,2
x1992,2014-05-13,2014-05-29,1
X0981R,2014-05-01,2014-05-29,0
x1675,2014-05-01,2014-05-29,0
X1406,2014-05-01,2014-05-29,0
X1703,2014-05-01,2014-05-29,0
x1681a,2014-05-01,2014-05-29,0
X1490,2014-05-01,2014-05-29,0
X1629,2014-05-01,2014-05-29,5
X1423R,2014-05-01,2014-05-29,0
x2001,2014-05-13,2014-05-29,0
x2000,2014-05-13,2014-05-29,4
X1491,2014-05-01,2014-05-29,0
x1948,2014-05-01,2014-05-29,0
T0127,2014-05-01,2014-05-29,0
X1578,2014-05-01,2014-05-29,0
T0147,2014-04-30,2014-05-27,0
T0015Y,2014-05-22,2014-05-27,0
x1986B,2014-04-28,2014-05-27,0
X1605,2014-04-30,2014-05-27,0
x2004,2014-04-30,2014-05-27,0
X1739,2014-04-30,2014-05-27,0
X1682,2014-04-28,2014-05-27,0
X1721,2014-03-14,2014-05-27,3
T0087,2014-04-30,2014-05-27,0
x0176F,2014-05-12,2014-05-27,0
x0177F,2014-05-12,2014-05-27,0
T0089,2014-04-30,2014-05-27,2
T0067D,2014-05-01,2014-05-27,0
T0070,2014-04-30,2014-05-27,0
X1561,2014-05-12,2014-05-27,0
X1645,2014-04-30,2014-05-27,0
x1984Y,2014-04-29,2014-05-27,0
X1584,2014-05-12,2014-05-27,4
T0069D,2014-05-01,2014-05-27,0
x0004T,2014-04-29,2014-05-27,0
X1665,2014-04-30,2014-05-27,0
x1996,2014-05-01,2014-05-27,0
T0021M,2014-04-30,2014-05-27,0
T0068D,2014-05-01,2014-05-27,0
x0666B,2014-04-28,2014-05-27,0
T0012B,2014-04-30,2014-05-27,0
x1682WH,2014-04-28,2014-05-27,0
T0076,2014-04-30,2014-05-27,0
T0045,2014-04-30,2014-05-27,0
x1709A,2014-04-30,2014-05-27,1
x1998,2014-05-12,2014-05-27,5
x1657,2014-04-30,2014-05-27,0
T0099,2014-04-30,2014-05-27,0
X1701,2014-04-01,2014-05-27,0
x0102B,2014-04-28,2014-05-27,0
X1604,2014-04-30,2014-05-27,0
x001Y,2014-04-28,2014-05-27,0
x1983Y,2014-04-29,2014-05-27,5
x1643A,2014-04-30,2014-05-27,0
x2005,2014-05-13,2014-05-27,1
T0031,2014-05-12,2014-05-27,2
T0054,2014-05-12,2014-05-27,0
x0822,2014-03-28,2014-05-23,0
T1200,2014-04-29,2014-05-23,0
T1201,2014-04-29,2014-05-23,0
X1894,2014-04-28,2014-05-23,0
x9997,2014-04-29,2014-05-23,0
T0006a,2014-04-29,2014-05-23,0
x2008,2014-04-28,2014-05-23,2
x2013,2014-04-28,2014-05-23,0
x2007,2014-04-28,2014-05-23,0
x0005T,2014-04-29,2014-05-23,0
x0790,2014-04-28,2014-05-23,0
X1834,2014-04-28,2014-05-23,0
x9996a,2014-04-29,2014-05-23,0
x0879,2014-04-28,2014-05-23,0
x0001T,2014-04-29,2014-05-23,0
x2012,2014-04-28,2014-05-23,0
T0091t,2014-04-29,2014-05-23,0
x0782,2014-04-28,2014-05-23,0
x0875,2014-04-28,2014-05-23,0
x1930,2014-04-28,2014-05-23,0
x2010,2014-04-28,2014-05-23,0
x0002T,2014-04-29,2014-05-23,3
T0063t,2014-04-29,2014-05-23,1
x0806,2014-04-29,2014-05-23,0
x2022,2014-04-28,2014-05-23,0
x0836,2014-04-28,2014-05-23,0
X1811a,2014-04-28,2014-05-23,0
x0808,2014-04-28,2014-05-23,0
x0003T,2014-04-29,2014-05-23,8
x0816,2014-04-28,2014-05-23,0
x2011,2014-04-28,2014-05-23,0
PIC27,2014-05-16,2014-05-22,0
x9990,2014-04-29,2014-05-22,0
PIC16,2014-05-16,2014-05-22,0
PIC28,2014-05-16,2014-05-22,0
T0015Y,2014-04-29,2014-05-22,0
X0231,2014-04-30,2014-05-22,0
x1943,2014-05-15,2014-05-22,0
PIC03,2014-05-16,2014-05-22,0
x9992,2014-05-20,2014-05-22,0
PIC14,2014-05-16,2014-05-22,1
X815TR,2014-04-30,2014-05-22,0
PIC11,2014-05-16,2014-05-22,3
X1640,2014-04-30,2014-05-22,0
x0840,2014-04-29,2014-05-22,0
X0815M,2014-04-29,2014-05-22,0
PIC10,2014-05-16,2014-05-22,0
PIC30,2014-05-16,2014-05-22,0
x9991,2014-04-29,2014-05-22,0
PIC17,2014-05-16,2014-05-22,0
x1940,2014-05-15,2014-05-22,0
x0799,2014-04-29,2014-05-22,0
x0657,2014-05-19,2014-05-22,1
T0108Y,2014-04-29,2014-05-22,0
PIC19,2014-05-16,2014-05-22,0
PIC01,2014-05-16,2014-05-22,0
T0055Y,2014-04-29,2014-05-22,2
PIC15,2014-05-16,2014-05-22,0
PIC25,2014-05-16,2014-05-22,0
PIC26,2014-05-16,2014-05-22,0
PIC02,2014-05-16,2014-05-22,0
PIC13,2014-05-16,2014-05-22,0
x1941,2014-05-15,2014-05-22,1
PIC12,2014-05-16,2014-05-22,0
T0001P,2014-05-13,2014-05-22,0
PIC08,2014-05-16,2014-05-22,0
PIC18,2014-05-16,2014-05-22,0
PIC23,2014-05-16,2014-05-22,0
PIC05,2014-05-16,2014-05-22,0
PIC29,2014-05-16,2014-05-22,0
PIC07,2014-05-16,2014-05-22,0
x1774,2014-04-30,2014-05-22,0
PIC21,2014-05-16,2014-05-22,0
X1696,2014-04-29,2014-05-22,0
PIC20,2014-05-16,2014-05-22,0
x1942,2014-05-15,2014-05-22,0
x0760,2014-04-29,2014-05-22,0
PIC09,2014-05-16,2014-05-22,0
PIC04,2014-05-16,2014-05-22,0
PIC22,2014-05-16,2014-05-22,0
PIC06,2014-05-16,2014-05-22,0
x0383,2014-04-29,2014-05-22,0
T0122Y,2014-04-29,2014-05-22,0
PIC31,2014-05-16,2014-05-22,0
PIC24,2014-05-16,2014-05-22,0
x0000U,2014-04-29,2014-05-22,0
x1926,2014-04-28,2014-05-21,0
x1455,2014-04-28,2014-05-21,0
x1795,2014-04-24,2014-05-21,0
X1733,2014-04-28,2014-05-21,0
x1929,2014-05-15,2014-05-21,3
x1986,2014-04-28,2014-05-21,0
X1872,2014-02-12,2014-05-21,0
x1934,2014-05-15,2014-05-21,1
x1922,2014-04-28,2014-05-21,0
x1814,2014-04-28,2014-05-21,0
x1921,2014-04-28,2014-05-21,0
x1567,2014-05-15,2014-05-21,0
x0001N,2014-04-28,2014-05-21,0
x1799,2014-04-24,2014-05-21,0
x1933,2014-04-28,2014-05-21,2
X1566,2014-02-12,2014-05-21,0
x1928,2014-04-28,2014-05-21,0
x2023,2014-04-28,2014-05-21,0
X1449,2014-04-28,2014-05-21,0
x0002N,2014-04-28,2014-05-21,0
X1650,2014-04-28,2014-05-21,0
x1781,2014-04-24,2014-05-21,0
x0935a,2014-04-28,2014-05-21,0
x1434,2014-04-24,2014-05-21,0
x1927,2014-04-28,2014-05-21,0
T0068a,2014-05-15,2014-05-21,2
X1691,2014-04-28,2014-05-21,0
x1741,2014-04-24,2014-05-21,0
x1925,2014-04-28,2014-05-21,0
T0128,2014-05-13,2014-05-20,4
x1788,2014-04-24,2014-05-20,0
T0123,2014-04-24,2014-05-20,0
x2028,2014-04-24,2014-05-20,0
T0121,2014-04-24,2014-05-20,0
T0112,2014-04-24,2014-05-20,0
X0184,2014-04-24,2014-05-20,0
x1785,2014-04-24,2014-05-20,0
x2027,2014-04-24,2014-05-20,0
x9992,2014-05-15,2014-05-20,0
x1787,2014-04-24,2014-05-20,0
x0186,2014-04-24,2014-05-20,0
T0116,2014-04-24,2014-05-20,0
T0119,2014-04-24,2014-05-20,0
x2025,2014-04-23,2014-05-20,0
X0243,2014-05-13,2014-05-20,0
x1620,2014-05-13,2014-05-20,5
x1673,2014-04-24,2014-05-20,0
X1668,2014-04-23,2014-05-20,0
x1866,2014-04-24,2014-05-20,0
x1768,2014-04-24,2014-05-20,0
x1686,2014-04-24,2014-05-20,0
0002MAN,2014-04-24,2014-05-20,0
x0162,2014-05-19,2014-05-20,9
x1445,2014-04-24,2014-05-20,0
x1654,2014-04-24,2014-05-20,0
x1433,2014-04-24,2014-05-20,0
X0125,2014-04-24,2014-05-20,11
X1385,2014-04-24,2014-05-20,0
x1426a,2014-04-24,2014-05-20,0
x2007M,2014-04-23,2014-05-20,0
x9993,2014-05-15,2014-05-20,1
x2024,2014-04-23,2014-05-20,0
x2006M,2014-04-23,2014-05-20,0
x1392,2014-04-24,2014-05-20,0
x1635,2014-05-13,2014-05-20,0
x1748,2014-05-13,2014-05-20,2
x1467,2014-04-24,2014-05-20,0
x9995,2014-05-15,2014-05-20,1
x1784,2014-04-24,2014-05-20,0
x0699a,2014-05-12,2014-05-20,1
X1714,2014-02-12,2014-05-20,0
X0264,2014-05-13,2014-05-20,1
x1844,2014-04-24,2014-05-20,0
X1441,2014-04-24,2014-05-20,0
x1825,2014-04-24,2014-05-20,0
x1678,2014-04-24,2014-05-20,0
x1679,2014-04-24,2014-05-20,0
T0111,2014-05-13,2014-05-20,0
x1949,2014-04-23,2014-05-19,0
X0096,2014-03-25,2014-05-19,0
X1127,2014-03-26,2014-05-19,0
X1256,2014-04-22,2014-05-19,0
X0577,2014-04-22,2014-05-19,0
X0101,2014-03-25,2014-05-19,0
X0961,2014-04-23,2014-05-19,0
x0573,2014-04-23,2014-05-19,0
x0162,2014-04-23,2014-05-19,0
X1132,2014-03-26,2014-05-19,0
X0586,2014-04-22,2014-05-19,0
x0117,2014-04-23,2014-05-19,1
X0524,2014-04-23,2014-05-19,0
X1914,2014-04-23,2014-05-19,0
X1182,2014-04-23,2014-05-19,1
X1540,2014-03-25,2014-05-19,0
X0070,2014-03-26,2014-05-19,0
X0572,2014-03-26,2014-05-19,0
x0965T,2014-04-23,2014-05-19,1
x0001M,2014-04-23,2014-05-19,0
X0099,2014-04-22,2014-05-19,0
X1517,2014-03-05,2014-05-19,0
X1013,2014-03-10,2014-05-19,0
X1518,2014-03-25,2014-05-19,0
X1037,2014-03-26,2014-05-19,0
X0080,2014-04-23,2014-05-19,1
X0860,2014-05-15,2014-05-19,0
x0724,2014-05-15,2014-05-19,1
X0056,2014-04-23,2014-05-19,0
X0098,2014-04-23,2014-05-19,0
X0533,2014-04-23,2014-05-19,0
X0002M,2014-04-23,2014-05-19,1
X1389,2014-02-10,2014-05-19,0
X0062,2014-03-26,2014-05-19,0
x1856,2014-03-05,2014-05-19,0
X1339,2014-04-22,2014-05-19,0
X1411,2014-04-23,2014-05-19,0
x1759,2014-05-15,2014-05-19,0
X0060,2014-04-23,2014-05-19,0
x0562a,2014-04-22,2014-05-19,0
X0061A,2014-03-10,2014-05-19,0
x1955,2014-04-23,2014-05-19,0
x1954,2014-04-23,2014-05-19,5
X0123,2014-04-22,2014-05-19,0
x0657,2014-04-23,2014-05-19,0
X1460,2014-02-10,2014-05-19,0
x0003M,2014-03-12,2014-05-19,0
X0579,2014-03-26,2014-05-19,0
X0076,2014-02-10,2014-05-19,0
X0115,2014-04-22,2014-05-19,0
x1956,2014-04-23,2014-05-19,0
X1076,2014-04-22,2014-05-16,3
PIC20,2014-02-13,2014-05-16,0
PIC08,2014-02-13,2014-05-16,0
PIC14,2014-02-13,2014-05-16,0
X1083,2014-04-22,2014-05-16,0
PIC24,2014-02-13,2014-05-16,0
X1706,2014-03-26,2014-05-16,0
X0072,2014-04-22,2014-05-16,0
PIC27,2014-02-13,2014-05-16,0
x1612a,2014-04-22,2014-05-16,1
T0133,2014-04-22,2014-05-16,0
X1195a,2014-04-22,2014-05-16,0
PIC23,2014-02-13,2014-05-16,0
PIC13,2014-02-13,2014-05-16,0
PIC30,2014-02-13,2014-05-16,0
x1870,2014-04-22,2014-05-16,1
X1707,2014-04-22,2014-05-16,0
X1048,2014-05-13,2014-05-16,0
X1041,2014-04-22,2014-05-16,1
X0515,2014-04-22,2014-05-16,0
PIC29,2014-02-13,2014-05-16,0
PIC31,2014-02-13,2014-05-16,0
x1588,2014-04-22,2014-05-16,0
PIC06,2014-02-13,2014-05-16,0
PIC11,2014-02-13,2014-05-16,2
PIC07,2014-02-13,2014-05-16,0
PIC18,2014-02-13,2014-05-16,1
PIC09,2014-02-13,2014-05-16,0
PIC26,2014-02-13,2014-05-16,0
PIC21,2014-02-13,2014-05-16,0
PIC02,2014-02-13,2014-05-16,0
X0940,2014-02-07,2014-05-16,0
X0634,2014-03-26,2014-05-16,0
PIC25,2014-02-13,2014-05-16,0
PIC22,2014-02-13,2014-05-16,0
T0044,2013-10-17,2014-05-16,0
X0618,2014-04-22,2014-05-16,0
X0606,2014-04-23,2014-05-16,0
PIC10,2014-02-13,2014-05-16,0
PIC17,2014-02-13,2014-05-16,0
x1690,2014-04-22,2014-05-16,0
PIC05,2014-02-13,2014-05-16,0
T0060,2014-04-22,2014-05-16,0
X0042,2014-04-22,2014-05-16,0
PIC03,2014-02-13,2014-05-16,0
PIC04,2014-02-13,2014-05-16,0
X0664,2014-03-26,2014-05-16,0
PIC12,2014-02-13,2014-05-16,0
X1059,2014-04-22,2014-05-16,0
PIC28,2014-02-13,2014-05-16,0
T0039,2013-10-17,2014-05-16,21
x1616,2014-03-26,2014-05-16,0
x1450,2014-04-22,2014-05-16,0
PIC01,2014-02-13,2014-05-16,0
X1618,2014-04-22,2014-05-16,0
PIC16,2014-02-13,2014-05-16,0
X1053,2014-04-22,2014-05-16,0
PIC15,2014-02-13,2014-05-16,0
X1003,2014-02-07,2014-05-16,0
PIC19,2014-02-13,2014-05-16,0
X1007,2014-05-13,2014-05-15,0
x1943,2014-05-12,2014-05-15,0
X0190,2014-04-22,2014-05-15,0
x1942,2014-05-12,2014-05-15,0
x0724,2014-04-23,2014-05-15,1
x1934,2014-05-12,2014-05-15,0
X0860,2014-04-23,2014-05-15,0
