"x","y"
"257261.234365","1469528.37499"
"257253.984366","1469535.62499"
"257246.734367","1469542.87499"
"257237.687495","1469547.375"
"257224.093755","1469555.62501"
"257215.031239","1469560.12501"
"257205.078132","1469561.0"
"257194.203121","1469559.24999"
"257184.23437","1469558.25001"
"257175.187498","1469553.75"
"257165.218746","1469550.12499"
"257156.156253","1469545.62501"
"257146.203123","1469542.0"
"257136.234371","1469538.37499"
"257126.265619","1469533.87501"
"257115.406254","1469532.99999"
"257106.34376","1469538.37499"
"257098.187503","1469532.00001"
"257104.531243","1469522.12501"
"257111.781242","1469514.87501"
"257114.499995","1469504.87501"
"257119.9375","1469495.75001"
"257119.9375","1469494.87499"
"257130.000004","1469482.75"
"257137.250004","1469471.87499"
"257141.78125","1469454.75"
"257145.390617","1469433.87499"
"257149.921863","1469409.375"
"257154.453133","1469386.75001"
"257160.796874","1469370.5"
"257170.765625","1469357.75001"
"257184.343744","1469351.5"
"257197.937507","1469340.62501"
"257207.890614","1469334.25001"
"257210.609366","1469314.37501"
"257215.140636","1469293.50001"
"257218.765624","1469271.75001"
"257224.203129","1469255.5"
"257228.734376","1469247.24999"
"257228.734376","1469222.87499"
"257225.109365","1469206.49999"
"257222.390635","1469191.99999"
"257206.984378","1469182.12499"
"257197.937507","1469180.24999"
"257197.031248","1469172.125"
"257206.07812","1469150.375"
"257212.421883","1469138.625"
"257221.484377","1469124.99999"
"257223.296871","1469111.37501"
"257221.484377","1469099.62501"
"257209.703131","1469086.99999"
"257191.593743","1469076.99999"
"257174.374992","1469068.875"
"257163.515626","1469058.87501"
"257147.203134","1469050.74999"
"257139.062498","1469041.62499"
"257122.750005","1469028.125"
"257108.265628","1469021.75"
"257092.859371","1469011.75"
"257084.703114","1469005.49999"
"257075.656242","1468997.25"
"257066.593749","1468987.375"
"257057.531256","1468968.375"
"257048.484384","1468954.75"
"257043.046879","1468941.12499"
"257033.984386","1468929.37501"
"257020.406244","1468909.49999"
"257003.187493","1468898.62501"
"256990.515634","1468889.5"
"256979.640623","1468885.87499"
"256966.953119","1468879.50001"
"256950.656248","1468876.87501"
"256936.15625","1468875.00001"
"256923.484367","1468873.25"
"256913.515615","1468868.625"
"256911.703121","1468858.75"
"256898.125003","1468852.37499"
"256879.999993","1468850.62501"
"256862.796864","1468845.12499"
"256850.109383","1468840.62499"
"256833.812489","1468829.75"
"256822.937501","1468817.00001"
"256812.078136","1468808.0"
"256805.734372","1468790.75001"
"256798.484373","1468772.625"
"256792.140632","1468756.37499"
"256789.42188","1468741.0"
"256782.187502","1468724.625"
"256775.843761","1468710.125"
"256767.687504","1468698.375"
"256744.140633","1468686.625"
"256716.062494","1468668.49999"
"256689.796871","1468660.375"
"256665.343742","1468654.87501"
"256645.406239","1468649.50001"
"256629.109368","1468652.25001"
"256618.234381","1468667.625"
"256606.453135","1468685.75001"
"256591.968758","1468705.625"
"256584.718759","1468723.75001"
"256576.562501","1468743.625"
"256571.140618","1468753.625"
"256564.796877","1468760.875"
"256553.015631","1468765.375"
"256541.250007","1468766.37499"
"256531.281255","1468760.875"
"256520.406245","1468757.25001"
"256496.859375","1468763.62499"
"256480.562504","1468766.37499"
"256469.687494","1468770.0"
"256459.718742","1468789.0"
"256451.578129","1468805.25001"
"256439.796883","1468815.25"
"256426.218742","1468825.25"
"256408.093755","1468837.87499"
"256389.984367","1468851.5"
"256376.390627","1468869.62501"
"256365.531239","1468887.75"
"256351.937499","1468908.50001"
"256341.968747","1468919.37499"
"256322.046865","1468936.62501"
"256293.06249","1468955.62501"
"256274.953125","1468970.12501"
"256254.109386","1468987.375"
"256236.906256","1468998.24999"
"256217.890633","1469015.37499"
"256200.671882","1469034.50001"
"256183.468753","1469050.74999"
"256171.687507","1469058.87501"
"256152.671883","1469066.12501"
"256130.015627","1469067.0"
"256110.093745","1469064.375"
"256089.265628","1469056.12499"
"256070.234383","1469043.49999"
"256051.218759","1469027.25001"
"256040.343749","1469009.125"
"256032.203136","1468986.37499"
"256025.859372","1468961.125"
"256025.859372","1468948.37499"
"256020.421867","1468933.87499"
"256019.515632","1468914.87499"
"256015.89062","1468894.99999"
"256017.703114","1468874.12499"
"256017.703114","1468857.87501"
"256009.562501","1468852.37499"
"255995.062503","1468871.37499"
"255982.374999","1468887.75"
"255974.234385","1468906.75"
"255967.890622","1468933.0"
"255961.546881","1468961.125"
"255958.828129","1468977.37501"
"255949.781257","1468996.37501"
"255934.375","1469007.25"
"255935.281259","1468992.75"
"255944.343752","1468974.62499"
"255947.062504","1468954.75"
"255946.156246","1468937.5"
"255945.25001","1468921.25"
"255944.343752","1468904.0"
"255947.062504","1468885.87499"
"255958.828129","1468866.87499"
"255968.79688","1468846.00001"
"255993.250009","1468828.87501"
"256006.843749","1468816.125"
"256019.249996","1468811.62499"
"256034.656253","1468795.37501"
"256043.703124","1468782.625"
"256051.859382","1468768.24999"
"256056.390629","1468760.00001"
"256062.734369","1468746.5"
"256069.984369","1468735.62501"
"256079.03124","1468724.75"
"256085.375004","1468717.5"
"256092.625003","1468703.87499"
"256098.062508","1468692.12499"
"256106.203121","1468679.375"
"256115.265615","1468668.49999"
"256125.234366","1468658.62499"
"256134.281261","1468652.25001"
"256146.062507","1468645.875"
"256154.218742","1468644.12499"
"256162.374999","1468645.00001"
"256177.765635","1468646.87501"
"256190.453116","1468648.62499"
"256202.21874","1468651.37499"
"256216.718739","1468649.50001"
"256232.109374","1468645.875"
"256244.796878","1468644.12499"
"256253.84375","1468639.62501"
"256262.000008","1468635.00001"
"256274.687489","1468630.50001"
"256285.546878","1468626.0"
"256290.984383","1468615.12499"
"256291.890618","1468605.125"
"256294.609371","1468592.5"
"256296.421865","1468579.74999"
"256299.140618","1468570.75001"
"256301.85937","1468559.875"
"256306.390617","1468552.625"
"256310.015628","1468547.12501"
"256319.968758","1468542.625"
"256320.874994","1468533.625"
"256310.015628","1468523.625"
"256317.250006","1468520.87501"
"256329.93751","1468516.375"
"256336.281251","1468509.125"
"256338.093745","1468497.375"
"256328.124993","1468492.875"
"256332.656239","1468483.74999"
"256339.906239","1468476.49999"
"256339.000003","1468463.875"
"256330.843745","1468460.25001"
"256324.500005","1468452.125"
"256332.656239","1468443.87501"
"256330.843745","1468434.00001"
"256324.500005","1468424.87501"
"256318.156241","1468417.62501"
"256310.015628","1468415.875"
"256300.046876","1468405.87501"
"256289.171866","1468393.25001"
"256283.734384","1468380.5"
"256276.500006","1468370.5"
"256270.156242","1468358.75"
"256260.187491","1468347.0"
"256240.265632","1468337.99999"
"256242.078126","1468326.12499"
"256230.29688","1468321.62501"
"256214.000009","1468318.0"
"256207.656245","1468307.12499"
"256206.75001","1468299.0"
"256194.968741","1468293.625"
"256182.296881","1468286.375"
"256173.234365","1468277.25"
"256158.750011","1468276.37501"
"256146.968742","1468277.25"
"256134.281261","1468277.25"
"256124.328131","1468270.0"
"256107.374993","1468285.37499"
"256091.98438","1468291.75"
"256077.484382","1468304.37499"
"256067.531252","1468321.62501"
"256063.000005","1468330.625"
"256046.68749","1468328.87501"
"256034.01563","1468328.87501"
"256021.328126","1468316.125"
"256024.046878","1468297.12499"
"256014.984385","1468289.0"
"256005.93749","1468280.87501"
"256000.500008","1468271.75001"
"255991.437492","1468274.5"
"255981.46874","1468279.875"
"255973.328127","1468281.75"
"255960.640623","1468276.24999"
"255956.234372","1468256.49999"
"255980.562505","1468251.0"
"255997.781256","1468242.74999"
"256011.359374","1468231.00001"
"256006.843749","1468210.125"
"255979.671868","1468206.49999"
"255945.890633","1468210.25"
"255933.203129","1468214.75"
"255923.249998","1468219.25001"
"255917.812493","1468230.12499"
"255904.218753","1468232.87499"
"255890.640635","1468230.12499"
"255880.671883","1468222.0"
"255867.984379","1468218.37499"
"255855.312496","1468208.375"
"255837.18751","1468208.375"
"255824.515627","1468210.25"
"255808.203135","1468208.375"
"255797.343746","1468203.0"
"255783.750006","1468201.125"
"255774.703134","1468203.87499"
"255761.109371","1468197.50001"
"255743.906242","1468194.87501"
"255729.406244","1468192.12499"
"255718.531256","1468183.12501"
"255711.296879","1468173.12501"
"255704.953115","1468163.12499"
"255694.984386","1468155.0"
"255682.312503","1468151.37499"
"255668.718741","1468147.75"
"255656.937495","1468142.25001"
"255646.984365","1468133.25"
"255636.109377","1468125.12499"
"255638.82813","1468119.625"
"255632.484366","1468112.375"
"255620.718742","1468107.0"
"255609.843755","1468099.75"
"255603.499991","1468088.87499"
"255592.640625","1468083.375"
"255585.390626","1468077.12499"
"255578.140627","1468068.875"
"255571.796886","1468063.50001"
"255556.406251","1468059.00001"
"255544.625005","1468049.00001"
"255537.375006","1468038.99999"
"255530.140628","1468027.24999"
"255521.078135","1468029.12499"
"255513.828136","1468028.125"
"255505.6875","1468023.625"
"255484.843761","1468010.0"
"255462.203126","1467995.62499"
"255440.46875","1467982.875"
"255428.687504","1467971.99999"
"255414.203127","1467961.125"
"255395.171882","1467952.99999"
"255372.531248","1467946.62501"
"255352.609366","1467941.25001"
"255330.859368","1467936.75001"
"255311.843745","1467930.375"
"255293.73438","1467925.875"
"255281.046876","1467926.75001"
"255262.031252","1467927.625"
"255245.71876","1467925.875"
"255225.796878","1467924.87501"
"255210.390621","1467920.375"
"255185.937492","1467911.375"
"255162.390622","1467906.75"
"255144.281257","1467902.25"
"255131.593753","1467895.0"
"255119.812507","1467888.62499"
"255106.234366","1467883.24999"
"255091.734367","1467877.875"
"255071.812508","1467874.25001"
"255058.234367","1467872.37501"
"255047.35938","1467868.75"
"255039.203122","1467873.25"
"255028.343756","1467877.875"
"255014.749993","1467884.12501"
"255001.156254","1467888.62499"
"254989.390629","1467893.25001"
"254975.796866","1467894.125"
"254967.656253","1467899.5"
"254954.06249","1467902.25"
"254945.906256","1467895.87501"
"254943.187503","1467885.99999"
"254941.375009","1467877.875"
"254939.578114","1467865.12501"
"254937.76562","1467847.0"
"254936.859384","1467831.62501"
"254936.859384","1467822.625"
"254936.859384","1467813.5"
"254935.046867","1467794.5"
"254931.421879","1467777.25"
"254939.578114","1467766.37499"
"254948.625008","1467760.125"
"254964.031242","1467753.75"
"254984.859383","1467748.25"
"255002.062489","1467745.625"
"255017.468746","1467741.00001"
"255031.046864","1467740.12499"
"255049.171874","1467736.5"
"255060.03124","1467737.37499"
"255074.531261","1467734.74999"
"255089.921873","1467734.74999"
"255106.234366","1467733.75001"
"255124.343754","1467737.37499"
"255137.031258","1467737.37499"
"255149.703118","1467739.25"
"255167.828127","1467741.99999"
"255185.031257","1467741.00001"
"255202.250008","1467741.99999"
"255215.828126","1467738.37501"
"255226.703136","1467732.0"
"255233.953135","1467728.37501"
"255246.624995","1467725.62499"
"255256.593747","1467725.62499"
"255266.562499","1467723.87501"
"255274.703135","1467720.25"
"255282.85937","1467715.625"
"255295.546874","1467717.5"
"255304.593746","1467723.87501"
"255316.374991","1467732.87499"
"255327.250002","1467741.00001"
"255336.296873","1467750.12501"
"255344.453131","1467760.125"
"255354.421883","1467764.62501"
"255363.468755","1467767.25001"
"255381.593741","1467767.25001"
"255400.609364","1467759.12499"
"255415.109386","1467751.0"
"255426.87501","1467738.37501"
"255435.031245","1467724.75"
"255443.187503","1467713.0"
"255445.906255","1467695.75"
"255446.796869","1467677.62499"
"255442.281244","1467664.00001"
"255442.281244","1467651.37499"
"255447.703128","1467637.75001"
"255464.921879","1467633.25001"
"255496.625006","1467655.0"
"255489.375007","1467640.5"
"255486.656255","1467624.25"
"255491.187501","1467622.375"
"255495.718748","1467617.0"
"255499.343759","1467607.875"
"255500.249994","1467598.87499"
"255498.4375","1467588.0"
"255502.062488","1467583.5"
"255510.203125","1467577.12499"
"255508.390631","1467566.25"
"255512.015619","1467553.49999"
"255513.828136","1467544.50001"
"255512.015619","1467533.625"
"255502.968747","1467526.375"
"255491.187501","1467519.99999"
"255479.406255","1467512.74999"
"255468.546867","1467516.375"
"255451.328116","1467525.50001"
"255439.562491","1467521.87499"
"255440.46875","1467511.00001"
"255431.406257","1467502.87499"
"255416.015621","1467500.125"
"255406.04687","1467496.50001"
"255394.265624","1467492.00001"
"255400.609364","1467482.00001"
"255397.890635","1467476.5"
"255387.031246","1467469.25"
"255388.828119","1467459.375"
"255396.984376","1467449.375"
"255400.609364","1467439.37501"
"255390.640636","1467429.50001"
"255380.687506","1467416.74999"
"255375.25","1467407.75001"
"255361.656261","1467399.625"
"255352.609366","1467385.99999"
"255342.640614","1467369.62501"
"255340.82812","1467354.25"
"255340.82812","1467336.12501"
"255331.765627","1467326.25001"
"255321.812497","1467317.12501"
"255309.124992","1467308.99999"
"255297.359368","1467301.75"
"255281.046876","1467300.875"
"255271.078124","1467306.25"
"255265.65624","1467318.0"
"255263.843746","1467332.5"
"255261.124994","1467346.12501"
"255257.500005","1467351.5"
"255256.593747","1467351.5"
"255241.18749","1467356.125"
"255231.234383","1467354.25"
"255221.265631","1467352.49999"
"255204.96876","1467354.25"
"255191.374997","1467356.99999"
"255179.593752","1467358.75"
"255163.296881","1467358.75"
"255156.953117","1467350.62501"
"255150.609376","1467342.49999"
"255137.031258","1467338.87501"
"255118.015635","1467343.37501"
"255096.265614","1467343.37501"
"255084.49999","1467339.75"
"255070.90625","1467334.375"
"255049.171874","1467337.125"
"255034.671875","1467340.75001"
"255019.28124","1467344.375"
"254998.453123","1467344.375"
"254979.421878","1467342.49999"
"254963.125007","1467342.49999"
"254950.437502","1467337.99999"
"254940.468751","1467328.0"
"254933.234373","1467318.0"
"254929.609385","1467306.25"
"254925.078115","1467294.5"
"254920.546869","1467280.0"
"254913.296869","1467269.12501"
"254905.156256","1467258.25"
"254896.09374","1467245.62501"
"254890.656258","1467237.37499"
"254882.5","1467226.625"
"254872.54687","1467222.99999"
"254862.578118","1467221.12501"
"254859.859366","1467211.12499"
"254855.328119","1467198.5"
"254852.609366","1467185.75001"
"254848.093741","1467166.75001"
"254839.937507","1467150.5"
"254832.687508","1467136.0"
"254829.062496","1467118.75001"
"254826.343744","1467103.37499"
"254823.624991","1467084.37499"
"254817.296872","1467066.25001"
"254816.390614","1467044.50001"
"254819.109366","1467029.12499"
"254826.343744","1467016.375"
"254834.500002","1467007.375"
"254842.656259","1466997.375"
"254846.281247","1466991.12499"
"254859.859366","1466978.375"
"254868.015623","1466978.375"
"254884.312494","1466973.0"
"254887.937505","1466963.00001"
"254879.796869","1466956.625"
"254873.453129","1466948.50001"
"254870.734376","1466937.625"
"254877.078117","1466930.375"
"254890.656258","1466920.37501"
"254894.281246","1466910.50001"
"254887.937505","1466894.12501"
"254882.5","1466885.125"
"254866.203129","1466885.99999"
"254849.906258","1466885.125"
"254839.937507","1466882.375"
"254824.53125","1466884.12501"
"254808.234379","1466890.49999"
"254791.015628","1466896.00001"
"254773.812499","1466904.99999"
"254769.281252","1466914.12499"
"254755.703134","1466918.625"
"254746.640617","1466916.75"
"254740.296877","1466906.875"
"254733.046878","1466907.75001"
"254723.093747","1466898.62501"
"254712.21876","1466890.49999"
"254704.968761","1466879.62501"
"254699.546877","1466868.75"
"254692.296878","1466852.49999"
"254693.203114","1466842.5"
"254695.015631","1466833.50001"
"254693.203114","1466822.625"
"254679.609374","1466809.87501"
"254671.453116","1466796.375"
"254660.59375","1466780.87499"
"254647.906246","1466769.12501"
"254635.234386","1466763.74999"
"254624.359376","1466758.25"
"254610.781258","1466751.99999"
"254604.437494","1466745.62501"
"254599.906247","1466732.0"
"254590.843754","1466716.62501"
"254583.593755","1466702.12501"
"254577.265636","1466687.62499"
"254573.640625","1466665.87499"
"254568.203119","1466649.62501"
"254559.140626","1466636.0"
"254550.093755","1466616.12501"
"254545.562508","1466596.125"
"254545.562508","1466578.00001"
"254541.937497","1466563.50001"
"254534.687498","1466554.5"
"254523.81251","1466550.87499"
"254502.98437","1466546.37501"
"254491.218746","1466537.25001"
"254479.4375","1466519.99999"
"254469.468748","1466502.87499"
"254460.421876","1466479.24999"
"254449.546866","1466463.00001"
"254440.484373","1466446.75"
"254428.718749","1466428.62499"
"254420.562491","1466412.24999"
"254415.125009","1466394.12501"
"254406.968751","1466377.875"
"254402.453126","1466363.375"
"254403.34374","1466348.00001"
"254398.828115","1466329.00001"
"254392.484374","1466315.375"
"254382.515622","1466306.25"
"254369.84374","1466297.24999"
"254361.687505","1466285.49999"
"254363.499999","1466270.99999"
"254373.453129","1466265.5"
"254373.453129","1466253.75"
"254374.359365","1466239.25"
"254370.749998","1466229.25"
"254368.031246","1466219.37501"
"254378.890634","1466211.24999"
"254391.578116","1466203.0"
"254390.67188","1466191.25"
"254387.046869","1466179.5"
"254383.421881","1466165.0"
"254379.79687","1466152.375"
"254369.84374","1466152.375"
"254366.218752","1466165.0"
"254363.499999","1466173.12499"
"254358.062494","1466176.75"
"254344.468754","1466173.12499"
"254330.890636","1466163.125"
"254331.796871","1466149.62501"
"254323.640613","1466144.12499"
"254310.968754","1466153.25"
"254301.90626","1466158.62499"
"254287.406239","1466159.50001"
"254279.265626","1466161.37501"
"254271.109368","1466166.75001"
"254261.140616","1466173.12499"
"254250.281251","1466170.375"
"254241.218757","1466165.0"
"254228.531253","1466170.375"
"254226.718759","1466183.12501"
"254219.484381","1466190.37501"
"254206.796877","1466195.75"
"254189.593748","1466196.74999"
"254177.812502","1466190.37501"
"254167.84375","1466181.25001"
"254159.703114","1466170.375"
"254154.265632","1466156.87501"
"254144.29688","1466152.375"
"254134.34375","1466149.62501"
"254132.531256","1466140.50001"
"254133.437491","1466129.625"
"254126.187492","1466116.12501"
"254120.75001","1466098.0"
"254113.500011","1466082.62501"
"254106.249989","1466061.75"
"254109.875","1466044.50001"
"254117.124999","1466041.74999"
"254123.468739","1466044.50001"
"254129.812503","1466051.75001"
"254137.046881","1466053.62501"
"254153.359373","1466047.25"
"254167.84375","1466040.00001"
"254179.624996","1466024.62499"
"254186.874995","1466012.87499"
"254177.812502","1466004.625"
"254160.609372","1466005.62499"
"254144.29688","1466013.75"
"254134.34375","1466020.12501"
"254120.75001","1466020.12501"
"254094.484364","1466015.49999"
"254071.843753","1466013.75"
"254058.24999","1466009.25"
"254044.671872","1466003.75001"
"254026.546885","1465997.375"
"254012.062508","1465992.00001"
"253998.468745","1465984.75001"
"253980.359381","1465977.50001"
"253954.093758","1465967.49999"
"253920.578136","1465954.0"
"253883.437503","1465937.625"
"253856.265622","1465924.0"
"253828.187505","1465914.125"
"253810.062496","1465904.99999"
"253786.515626","1465892.375"
"253767.500002","1465879.62501"
"253750.281251","1465866.125"
"253733.98438","1465853.37501"
"253719.484382","1465837.125"
"253705.000005","1465822.625"
"253694.124995","1465809.0"
"253683.265629","1465790.87501"
"253677.828124","1465770.99999"
"253678.734383","1465757.37501"
"253684.171865","1465738.37501"
"253688.68749","1465725.74999"
"253695.937489","1465712.12501"
"253711.343746","1465687.62499"
"253724.921864","1465663.24999"
"253731.265628","1465645.12501"
"253733.98438","1465622.375"
"253742.140615","1465587.12499"
"253743.953132","1465566.25001"
"253740.328121","1465536.375"
"253732.171886","1465524.62499"
"253719.484382","1465521.875"
"253711.343746","1465515.49999"
"253700.468759","1465518.25001"
"253682.359371","1465515.49999"
"253670.578125","1465513.75001"
"253651.562501","1465517.37499"
"253632.531256","1465521.0"
"253629.812504","1465528.25"
"253642.500008","1465532.75001"
"253643.406244","1465542.75"
"253638.874997","1465554.5"
"253628.906245","1465557.25"
"253618.953115","1465555.375"
"253605.359375","1465558.12499"
"253603.546881","1465575.37501"
"253604.453117","1465589.87501"
"253618.04688","1465604.37501"
"253621.671868","1465618.87501"
"253625.296879","1465633.25001"
"253623.484385","1465648.74999"
"253621.671868","1465670.49999"
"253619.859374","1465687.62499"
"253612.609374","1465696.74999"
"253599.92187","1465699.37499"
"253580.906247","1465700.375"
"253565.515634","1465701.25"
"253551.921871","1465695.75"
"253542.859378","1465685.87501"
"253531.999989","1465675.0"
"253521.125002","1465665.0"
"253503.921873","1465662.25"
"253493.046886","1465667.75"
"253479.453123","1465677.74999"
"253462.249993","1465680.37499"
"253454.093759","1465674.125"
"253454.093759","1465661.37499"
"253456.812511","1465655.00001"
"253466.78124","1465645.12501"
"253458.625005","1465636.0"
"253442.328134","1465631.5"
"253437.796865","1465617.87499"
"253442.328134","1465609.75"
"253457.718747","1465601.62501"
"253471.312509","1465594.37501"
"253483.984369","1465582.62501"
"253496.671874","1465573.50001"
"253497.578132","1465565.37499"
"253493.953121","1465559.875"
"253499.390626","1465540.00001"
"253496.671874","1465532.75001"
"253483.078134","1465524.62499"
"253469.499992","1465521.0"
"253455.906253","1465521.0"
"253446.859381","1465511.00001"
"253438.703123","1465500.125"
"253431.453124","1465492.00001"
"253416.968747","1465492.00001"
"253405.187501","1465490.25"
"253395.21875","1465481.125"
"253382.546867","1465479.37499"
"253367.140633","1465478.375"
"253349.937503","1465481.125"
"253337.249999","1465487.5"
"253309.171882","1465496.50001"
"253288.343742","1465502.87499"
"253270.218755","1465508.24999"
"253250.296873","1465513.75001"
"253236.718755","1465519.125"
"253224.031251","1465523.75"
"253225.843745","1465538.25"
"253233.093744","1465551.75001"
"253233.093744","1465560.87501"
"253218.593746","1465556.37501"
"253212.250005","1465569.0"
"253209.546874","1465583.5"
"253213.156241","1465599.75001"
"253220.40624","1465610.62499"
"253218.593746","1465617.87499"
"253206.828121","1465613.37499"
"253198.671864","1465601.62501"
"253195.953134","1465584.37499"
"253188.703135","1465566.25001"
"253177.843746","1465556.37501"
"253165.156242","1465562.625"
"253157.906243","1465555.375"
"253147.046877","1465561.75"
"253139.796878","1465570.75001"
"253136.171867","1465581.625"
"253141.609372","1465591.62499"
"253131.64062","1465593.5"
"253118.062502","1465589.87501"
"253109.000009","1465594.37501"
"253095.406246","1465606.12499"
"253079.109375","1465618.87501"
"253064.609376","1465630.62501"
"253055.562505","1465641.49999"
"253049.218741","1465659.625"
"253042.875","1465664.12501"
"253029.296882","1465674.125"
"253018.421872","1465689.49999"
"253011.171873","1465710.25"
"253006.640626","1465730.24999"
"253018.421872","1465741.125"
"253031.99999","1465742.87501"
"253036.53126","1465751.0"
"253033.812507","1465767.375"
"253035.625001","1465783.62501"
"253043.781259","1465799.99999"
"253051.937494","1465808.125"
"253056.46874","1465827.12501"
"253053.750011","1465841.625"
"253044.687494","1465856.99999"
"253030.203118","1465873.375"
"253015.703119","1465889.625"
"253000.312507","1465906.875"
"252988.531261","1465920.37501"
"252977.656251","1465934.87501"
"252967.703121","1465940.375"
"252955.015616","1465949.375"
"252940.531239","1465959.375"
"252924.218747","1465974.74999"
"252919.6875","1465979.24999"
"252905.203124","1465993.74999"
"252891.609384","1466006.50001"
"252880.749995","1466020.12501"
"252868.968749","1466031.0"
"252858.999997","1466038.125"
"252846.328115","1466040.00001"
"252841.796868","1466035.5"
"252837.265621","1466030.00001"
"252820.96875","1466021.0"
"252799.218753","1466012.87499"
"252782.015623","1466009.25"
"252761.187506","1466002.87499"
"252743.968755","1465999.25001"
"252720.421885","1465995.625"
"252701.406238","1465990.125"
"252683.281252","1465979.24999"
"252660.640617","1465962.12499"
"252645.234384","1465951.25001"
"252630.750007","1465940.375"
"252613.546877","1465926.74999"
"252597.234385","1465912.24999"
"252587.265633","1465896.875"
"252574.59375","1465877.875"
"252567.343751","1465861.5"
"252568.25001","1465855.25001"
"252560.093752","1465847.125"
"252539.265635","1465842.5"
"252518.437494","1465838.87501"
"252496.687496","1465831.62501"
"252480.390626","1465820.75"
"252463.187496","1465804.49999"
"252444.156251","1465790.87501"
"252426.953122","1465781.00001"
"252420.609381","1465763.74999"
"252415.171876","1465742.0"
"252408.828135","1465725.74999"
"252408.828135","1465705.75"
"252394.343758","1465702.12501"
"252369.89063","1465699.37499"
"252354.484373","1465692.12499"
"252335.468749","1465686.75"
"252310.109385","1465683.12501"
"252289.265623","1465671.37501"
"252272.968752","1465671.37501"
"252247.609365","1465661.37499"
"252227.671885","1465650.5"
"252212.281249","1465639.62499"
"252195.07812","1465633.25001"
"252176.953134","1465623.37501"
"252159.750004","1465613.37499"
"252147.0625","1465615.24999"
"252132.578123","1465622.375"
"252123.51563","1465628.75"
"252104.500006","1465642.37501"
"252089.093749","1465657.75"
"252073.703114","1465665.0"
"252063.734385","1465660.5"
"252047.42187","1465656.87501"
"252029.312505","1465657.75"
"252007.578129","1465661.37499"
"251984.031259","1465655.99999"
"251960.468744","1465650.5"
"251945.078132","1465644.125"
"251928.765616","1465641.49999"
"251907.937499","1465639.62499"
"251891.640628","1465636.0"
"251868.093758","1465630.62501"
"251860.843759","1465621.50001"
"251841.812491","1465618.87501"
"251825.51562","1465613.37499"
"251805.593761","1465604.37501"
"251788.37501","1465593.5"
"251777.515621","1465587.12499"
"251763.015623","1465585.25001"
"251740.375011","1465581.625"
"251721.343743","1465574.375"
"251705.046872","1465563.50001"
"251686.031249","1465557.25"
"251666.093745","1465555.375"
"251650.703133","1465560.87501"
"251639.828123","1465571.75"
"251624.43751","1465580.75001"
"251603.593748","1465587.12499"
"251591.828124","1465587.12499"
"251584.578125","1465583.5"
"251575.515632","1465570.75001"
"251572.796879","1465556.37501"
"251571.890621","1465543.62499"
"251569.18749","1465531.87499"
"251559.218761","1465525.50001"
"251533.859374","1465519.125"
"251502.156246","1465515.49999"
"251475.890623","1465515.49999"
"251450.531259","1465513.75001"
"251429.687497","1465517.37499"
"251406.140627","1465526.375"
"251385.31251","1465535.5"
"251366.281242","1465540.875"
"251342.734371","1465550.0"
"251316.468749","1465559.00001"
"251288.390632","1465566.25001"
"251268.46875","1465571.75"
"251244.906259","1465578.00001"
"251227.703129","1465582.62501"
"251196.90626","1465587.12499"
"251177.890613","1465590.75"
"251157.046874","1465590.75"
"251138.031251","1465587.12499"
"251115.390616","1465586.25"
"251090.031252","1465588.875"
"251063.750008","1465590.75"
"251045.64062","1465598.0"
"251033.859374","1465596.125"
"251017.562503","1465598.0"
"251000.359374","1465594.37501"
"250973.187493","1465597.12501"
"250957.781259","1465598.87499"
"250939.671871","1465601.62501"
"250921.546885","1465603.375"
"250904.609368","1465603.375"
"250885.578123","1465605.125"
"250868.374994","1465607.875"
"250849.35937","1465612.375"
"250833.953136","1465621.50001"
"250811.312502","1465636.875"
"250797.718739","1465647.75001"
"250785.953115","1465655.875"
"250769.640622","1465660.375"
"250732.249998","1465654.12499"
"250711.406259","1465659.625"
"250687.859366","1465665.87499"
"250662.500002","1465676.75"
"250640.765626","1465691.25"
"250621.734381","1465708.5"
"250608.156239","1465720.25"
"250591.843747","1465730.24999"
"250578.265629","1465741.125"
"250567.390618","1465751.99999"
"250552.906242","1465761.87499"
"250542.031254","1465768.25"
"250529.34375","1465777.375"
"250520.296878","1465784.625"
"250507.609374","1465789.99999"
"250495.84375","1465797.24999"
"250481.343751","1465798.12501"
"250464.140622","1465809.0"
"250445.109377","1465820.75"
"250425.187495","1465834.375"
"250407.968744","1465844.375"
"250385.328132","1465863.375"
"250370.843756","1465877.875"
"250358.156251","1465890.5"
"250348.187499","1465897.74999"
"250328.265617","1465904.99999"
"250313.781241","1465909.62499"
"250295.656254","1465917.75001"
"250279.359383","1465925.00001"
"250268.484373","1465936.75001"
"250246.749997","1465935.87499"
"250227.734374","1465944.875"
"250208.703129","1465954.0"
"250182.437506","1465964.87499"
"250163.421882","1465973.00001"
"250138.062495","1465982.875"
"250113.593745","1465999.25001"
"250094.578122","1466005.62499"
"250087.328123","1466015.49999"
"250080.078123","1466027.37501"
"250070.124993","1466027.37501"
"250062.874994","1466018.25001"
"250052.000007","1466012.87499"
"250038.421865","1466010.12499"
"250023.921867","1466010.12499"
"250009.43749","1466018.25001"
"249997.656244","1466030.00001"
"250002.187491","1466039.12499"
"249987.703114","1466038.125"
"249965.953117","1466037.25001"
"249956.906245","1466034.62501"
"249950.562504","1466027.37501"
"249936.062506","1466025.50001"
"249922.484364","1466028.25"
