key,dateCreated,latitude,longitude,altitude,deviceId,entryId,lastEdited,timeUploaded,projectName,photo,barrelID,males,females,note,
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICU79iBCgw,2015-05-08 01:33:56.125000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1431048836125,2015-05-08 01:33:56.125000,2015-05-08 01:44:23.300660,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICU79iBCgw","12","4","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICM_OCBCgw,2015-06-11 00:15:29.296000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1433981729296,2015-06-11 00:15:29.296000,2015-06-11 01:02:21.488760,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICM_OCBCgw","3","2","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICM6P6BCgw,2015-06-17 00:38:47.443000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1434501527443,2015-06-17 00:38:47.443000,2015-06-17 03:03:54.338120,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICM6P6BCgw","3","1","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID4yZaCCgw,2015-02-13 04:29:32.823000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1423801772823,2015-02-13 04:29:32.823000,2015-02-13 05:26:27.699750,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID4yZaCCgw","3","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC44qaCCgw,2015-01-22 23:22:37.861000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421968957861,2015-01-22 23:22:37.861000,2015-01-22 23:34:45.964350,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC44qaCCgw","18","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4m8WCCgw,2015-01-22 23:00:16.620000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421967616620,2015-01-22 23:00:16.620000,2015-01-22 23:34:29.541920,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4m8WCCgw","5","1","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICki86CCgw,2015-04-09 00:27:18.884000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1428539238884,2015-04-09 00:27:18.884000,2015-04-09 00:50:29.388770,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICki86CCgw","24","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDY1NOCCgw,2014-12-11 01:44:29.244000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1418262269244,2014-12-11 01:44:29.244000,2014-12-11 03:17:49.519340,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDY1NOCCgw","5","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID00deCCgw,2015-06-04 23:11:45.871000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1433459505871,2015-06-04 23:11:45.871000,2015-06-05 00:03:54.331170,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID00deCCgw","3","2","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIComu6CCgw,2014-10-23 22:39:35.760000,13.52891517,144.87341796,188.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1414103975760,2014-10-23 22:39:35.760000,2014-10-23 23:14:02.105670,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIComu6CCgw","29","7","6","2435",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICYxo2DCgw,2014-12-04 05:45:02.979000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1417671902979,2014-12-04 05:45:02.979000,2014-12-04 05:47:29.644570,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICYxo2DCgw","24","1","3","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDYw56DCgw,2014-12-18 00:03:50.868000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1418861030868,2014-12-18 00:03:50.868000,2014-12-18 00:18:18.161880,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDYw56DCgw","11","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICE9qKDCgw,2015-03-05 03:25:09.190000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1425525909190,2015-03-05 03:25:09.190000,2015-03-05 03:43:26.116630,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICE9qKDCgw","19","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDM6aSDCgw,2015-06-26 01:13:01.139000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1435281181139,2015-06-26 01:13:01.139000,2015-06-28 22:02:03.730880,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDM6aSDCgw","28","6","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDY9a2DCgw,2014-12-17 23:34:34.939000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1418859274939,2014-12-17 23:34:34.939000,2014-12-18 00:18:09.471470,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDY9a2DCgw","5","3","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDEgMGDCgw,2015-03-05 03:01:36.978000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1425524496978,2015-03-05 03:01:36.978000,2015-03-05 03:43:01.873420,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDEgMGDCgw","2","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDE8smDCgw,2015-03-18 23:38:50.950000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1426721930950,2015-03-18 23:38:50.950000,2015-03-18 23:59:26.860110,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDE8smDCgw","25","1","1","2777, 2885",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDMzdODCgw,2015-06-26 01:14:49.071000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1435281289071,2015-06-26 01:14:49.071000,2015-06-28 22:02:04.935470,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDMzdODCgw","25","1","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICoxNmDCgw,2014-10-23 22:45:24.500000,0.0,0.0,207.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1414104324500,2014-10-23 22:45:24.500000,2014-10-23 23:14:03.048090,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICoxNmDCgw","25","2","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDEqOKDCgw,2015-03-18 23:12:24.723000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1426720344723,2015-03-18 23:12:24.723000,2015-03-18 23:59:13.507570,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDEqOKDCgw","2","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4xeODCgw,2015-01-22 23:17:15.778000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421968635778,2015-01-22 23:17:15.778000,2015-01-22 23:34:42.562530,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4xeODCgw","25","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICY8-aDCgw,2014-12-04 05:39:45.881000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1417671585881,2014-12-04 05:39:45.881000,2014-12-04 05:47:19.393420,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICY8-aDCgw","2","3","6","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0vumDCgw,2015-06-04 23:11:52.087000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1433459512087,2015-06-04 23:11:52.087000,2015-06-05 00:03:55.604370,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0vumDCgw","8","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDE3PODCgw,2015-03-05 03:24:17.255000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1425525857255,2015-03-05 03:24:17.255000,2015-03-05 03:43:24.844180,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDE3PODCgw","18","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICMjIqECgw,2015-06-17 00:31:16.727000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1434501076727,2015-06-17 00:31:16.727000,2015-06-17 03:03:47.798300,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICMjIqECgw","1","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDYsJGECgw,2014-12-11 02:00:54.366000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1418263254366,2014-12-11 02:00:54.366000,2014-12-11 03:17:51.119400,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDYsJGECgw","8","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID4s5iECgw,2015-02-13 04:46:20.228000,13.52890332,144.87234965,186.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1423802780228,2015-02-13 04:46:20.228000,2015-02-13 05:26:37.074640,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID4s5iECgw","25","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDIo7mECgw,2014-10-14 23:38:50.209000,13.53206616,144.87342248,200.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1413329930209,2014-10-14 23:38:50.209000,2014-10-15 00:40:51.999060,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDIo7mECgw","12","1","N/A","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICU-8GECgw,2015-05-08 00:27:28.924000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1431044848924,2015-05-08 00:27:28.924000,2015-05-08 01:43:59.867140,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICU-8GECgw","8","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0o9mECgw,2015-06-04 23:18:46.819000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1433459926819,2015-06-04 23:18:46.819000,2015-06-05 00:04:02.226800,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0o9mECgw","16","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICE-uqECgw,2015-03-05 02:58:29.021000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1425524309021,2015-03-05 02:58:29.021000,2015-03-05 03:42:59.227830,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICE-uqECgw","4","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4xvaECgw,2015-01-22 23:11:50.979000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421968310979,2015-01-22 23:11:50.979000,2015-01-22 23:34:35.526920,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC4xvaECgw","22","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICU9PmECgw,2015-05-08 00:40:18.345000,13.52891073,144.87348702,202.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1431045618345,2015-05-08 00:40:18.345000,2015-05-08 01:44:08.158430,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICU9PmECgw","29","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICk7YWFCgw,2015-04-02 01:47:09.578000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1427939229578,2015-04-02 01:47:09.578000,2015-04-09 00:49:59.385130,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICk7YWFCgw","14","2","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID42o-FCgw,2015-02-13 04:54:38.977000,13.52888594,144.87166419,192.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1423803278977,2015-02-13 04:54:38.977000,2015-02-13 05:26:39.401130,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID42o-FCgw","27","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0pJCFCgw,2015-06-04 23:24:20.367000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1433460260367,2015-06-04 23:24:20.367000,2015-06-05 00:04:06.143130,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0pJCFCgw","20","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICMupKFCgw,2015-06-11 00:14:06.368000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1433981646368,2015-06-11 00:14:06.368000,2015-06-11 01:02:20.383920,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICMupKFCgw","8","2","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICYjaSFCgw,2014-12-04 05:41:48.886000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1417671708886,2014-12-04 05:41:48.886000,2014-12-04 05:47:22.385380,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICYjaSFCgw","8","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDMsLSFCgw,2015-06-28 21:55:08.967000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1435528508967,2015-06-28 21:55:08.967000,2015-06-28 22:02:08.686670,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDMsLSFCgw","17","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDUqLqFCgw,2015-05-08 00:51:11.386000,0.0,0.0,193.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1431046271386,2015-05-08 00:51:11.386000,2015-05-08 01:44:12.893510,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDUqLqFCgw","28","1","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0obuFCgw,2015-06-11 00:54:34.519000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1433984074519,2015-06-11 00:54:34.519000,2015-06-11 01:02:46.252450,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID0obuFCgw","4","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICMoOqFCgw,2015-06-11 00:19:56.979000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1433981996979,2015-06-11 00:19:56.979000,2015-06-11 01:02:24.484150,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICMoOqFCgw","23","0","2","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDk6feFCgw,2015-04-09 00:19:07.744000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1428538747744,2015-04-09 00:19:07.744000,2015-04-09 00:50:20.832120,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDk6feFCgw","8","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID4mp2GCgw,2015-02-12 01:32:13.173000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1423704733173,2015-02-12 01:32:13.173000,2015-02-12 02:27:30.564800,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID4mp2GCgw","5","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICkp8uGCgw,2015-04-02 02:01:02.584000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1427940062584,2015-04-02 02:01:02.584000,2015-04-09 00:50:09.351620,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICkp8uGCgw","9","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICozNGGCgw,2014-10-14 23:57:36.147000,13.52971638,144.87274963,197.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1413331056147,2014-10-14 23:57:36.147000,2014-10-15 00:41:06.350280,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICozNGGCgw","25","2","N/A","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC41NqGCgw,2015-01-22 22:58:03.476000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1421967483476,2015-01-22 22:58:03.476000,2015-01-22 23:34:16.114050,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIC41NqGCgw","4","0","0","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICMt_KGCgw,2015-06-26 01:12:27.093000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1435281147093,2015-06-26 01:12:27.093000,2015-06-28 22:02:02.715240,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICMt_KGCgw","18","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDYqIyHCgw,2014-12-17 23:42:54.554000,0.0,0.0,0.0,85a5dcf866e2b1f3,85a5dcf866e2b1f3_1418859774554,2014-12-17 23:42:54.554000,2014-12-18 00:18:12.229680,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDYqIyHCgw","22","3","5","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICU5o2HCgw,2015-05-08 00:09:31.182000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1431043771182,2015-05-08 00:09:31.182000,2015-05-08 01:43:54.099610,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgICU5o2HCgw","2","1","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDEtquHCgw,2015-03-18 23:58:15.646000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1426723095646,2015-03-18 23:58:15.646000,2015-03-18 23:59:37.269510,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgIDEtquHCgw","10","0","1","N/A",
ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID4jreHCgw,2015-02-12 01:42:30.352000,0.0,0.0,0.0,69d0d8da5d9bb93f,69d0d8da5d9bb93f_1423705350352,2015-02-12 01:42:30.352000,2015-02-12 02:27:37.093890,crb_yigo_barrel_traps,"http://epicollectserver.appspot.com/showImageWithKey?imageKey=ahZzfmVwaWNvbGxlY3RzZXJ2ZXItaHJkchILEgVFbnRyeRiAgID4jreHCgw","31","1","1","N/A",
